id;code;name;road_id;department_id
1312;272000;Безбожник;8;24
1313;272104;Староверческая;8;24
1314;272208;Вазюк;8;24
1315;272301;Опарино;8;24
1316;272405;Латышский;8;24
1317;272509;Альмеж;8;24
1318;272706;Пинюг;8;24
1319;272903;Подосиновец;8;24
1320;273003;Лунданка;8;24
1321;273107;Луза;8;24
1322;273200;Сусоловка;8;24
1323;273304;Вятка;8;24
1324;273408;Поздино;8;24
1325;273501;Полой;8;24
1326;273605;Чепецкая;8;24
1327;273709;Просница;8;24
1328;273802;Бумкомбинат;8;24
1329;274006;Зуевка;8;24
1330;274203;Фаленки;8;24
1331;274307;Яр;8;24
1332;274608;Стальная;8;24
1333;274701;Озерница-Кировская;8;24
1334;274909;Лесные Поляны;8;24
1335;275009;Шлаковая;8;24
1336;275102;Котчиха;8;24
1337;275206;Пещера;8;24
1338;275300;Кирс;8;24
1339;275403;Светлополянск;8;24
1340;275507;Верхнекамская;8;24
1341;275704;Глазов;8;24
1342;275808;Балезино;8;24
1343;275901;Пибаньшур;8;24
1344;278100;Гарь;8;24
1345;240000;Муром I;8;25
1346;240300;Селиваново;8;25
1347;240404;Волосатая;8;25
1348;240508;Нерудная;8;25
1349;240705;Восход;8;25
1350;240809;Эсино;8;25
1351;241604;Вековка;8;25
1352;241905;Тумская;8;25
1353;242005;Великодворье;8;25
1354;242109;Курлово;8;25
1355;242202;Гусь-Хрустальный;8;25
1356;242306;Комиссаровка;8;25
1357;242522;Головино;8;25
1358;242607;Улыбышево;8;25
1359;243008;Заколпье;8;25
1360;243205;Алферово;8;25
1361;243309;Добрятино;8;25
1362;243402;Меленки;8;25
1363;243506;Бутылицы;8;25
1364;243607;Навашино;8;25
1365;244000;Мухтолово;8;25
1366;244208;Арзамас II;8;25
1367;244301;Бобыльская;8;25
1368;244405;Вадок;8;25
1369;244602;Перевозская;8;25
1370;244706;Смагино;8;25
1371;244903;Тарталей;8;25
1372;245003;Сергач;8;25
1373;245107;Пильна;8;25
1374;245304;Шумерля;8;25
1375;245501;Вурнары;8;25
1376;245605;Арзамас I;8;25
1377;245709;Пешелань;8;25
1378;245802;Шатки;8;25
1379;246103;Берещино;8;25
1380;246203;Первомайск-Горьковский;8;25
1381;246307;Лукоянов;8;25
1382;246608;Ужовка;8;25
1383;246805;Оброчное;8;25
1384;247009;Красный Узел;8;25
1385;289105;Кузнечевский (эксп.);9;26
1386;289209;Кузнечевский;9;26
1387;290009;Исакогорка;9;26
1388;290102;Архангельск (перев.);9;26
1389;290206;Северодвинск;9;26
1390;290305;Бакарица;9;26
1391;290403;Архангельск;9;26
1392;290507;Архангельск-Город;9;26
1393;290600;Архангельск-Город (эксп.);9;26
1394;290704;Архангельск-Город (перев.);9;26
1395;290808;Бакарица (перев.);9;26
1396;290901;Жаровиха;9;26
1397;291001;Бакарица (эксп.);9;26
1398;291105;Луковецкий;9;26
1399;291209;Архангельск (эксп.);9;26
1400;291302;Глубокое-Новое;9;26
1401;291406;Сия;9;26
1402;291500;Карпогоры;9;26
1403;291603;Карпогоры-Пассажирская;9;26
1404;291707;Соломбалка;9;26
1405;291800;Жаровиха (перев.);9;26
1406;291904;Соломбалка (эксп.);9;26
1407;292004;Соломбалка (перев);9;26
1408;292907;Ерцево;9;26
1409;293007;Коноша I;9;26
1410;293100;Коноша II;9;26
1411;293204;Мелентьевский;9;26
1412;293308;Вандыш;9;26
1413;293609;Няндома;9;26
1414;294007;Шалакуша;9;26
1415;294103;Лепша;9;26
1416;294207;Ивакша;9;26
1417;294404;Пукса;9;26
1418;294601;Плесецкая;9;26
1419;294705;Шелекса;9;26
1420;294809;Емца;9;26
1421;294902;Летнеозерский;9;26
1422;295002;Обозерская;9;26
1423;295106;Большая Кяма;9;26
1424;295202;Холмогорская;9;26
1425;295303;Ломовое;9;26
1426;295500;Унежма;9;26
1427;295604;Сулозеро;9;26
1428;295708;Куша;9;26
1429;295801;Малошуйка;9;26
1430;295905;Нименга;9;26
1431;296109;Онега;9;26
1432;296408;Мудьюга;9;26
1433;296503;Кодино;9;26
1434;296804;Шастинский (рзд);9;26
1435;292803;Явенга;9;27
1436;300003;Лоста;9;27
1437;300107;Вологда I;9;27
1438;300200;Вологда-Пристань;9;27
1439;300304;Вологда II;9;27
1440;300408;Вологда-Пристань (перев.);9;27
1441;300501;Рыбкино;9;27
1442;300605;Сухона;9;27
1443;300709;Печаткино;9;27
1444;301006;Семигородняя;9;27
1445;301109;Харовская;9;27
1446;301307;Кадниковский;9;27
1447;301400;Вожега;9;27
1448;301805;Кипелово;9;27
1449;301909;Кущуба;9;27
1450;302009;Чебсара;9;27
1451;302102;Шексна;9;27
1452;302304;Череповец I;9;27
1453;302403;Череповец-Пристань;9;27
1454;302507;Череповец II;9;27
1455;302600;Кошта;9;27
1456;302704;Череповец-Пристань (перев.);9;27
1457;302808;Пречистое;9;27
1458;302901;Скалино;9;27
1459;303105;Бакланка;9;27
1460;303209;Грязовец;9;27
1461;303500;Лежа;9;27
1462;303603;Вохтога;9;27
1463;304305;Любим;9;27
1464;304502;Корега (рзд);9;27
1465;304606;Буй;9;27
1466;304705;Россолово;9;27
1467;306006;Галич;9;27
1468;306103;Красильниково;9;27
1469;306207;Лопарево;9;27
1470;306300;Антропово;9;27
1471;306404;Николо-Полома;9;27
1472;306508;Номжа;9;27
1473;306601;Еленский;9;27
1474;306705;Нея;9;27
1475;307002;Брантовка;9;27
1476;307106;Мантурово;9;27
1477;307201;Унжа (рзд);9;27
1478;307303;Шекшема;9;27
1479;307407;Варакинский;9;27
1480;307500;Шарья;9;27
1481;307708;Зебляки;9;27
1482;307801;Якшанга;9;27
1483;307905;Поназырево;9;27
1484;308005;Супротивный;9;27
1485;308109;Гостовская;9;27
1486;308306;Шабалино;9;27
1487;308407;Свеча;9;27
1488;280007;Сольвычегодск;9;28
1489;280100;Котлас-Южный;9;28
1490;280204;Котлас-Узловой;9;28
1491;280308;Лименда;9;28
1492;280505;Котлас-Северный;9;28
1493;280702;Котлас-Северный (перев.);9;28
1494;280806;Котлас-Северный (эксп.);9;28
1495;280904;Низовка;9;28
1496;281000;Черемуха;9;28
1497;281103;Виледь;9;28
1498;281404;Урдома;9;28
1499;281902;Мадмас;9;28
1500;282002;Межег;9;28
1501;282106;Вездино;9;28
1502;282407;Микунь;9;28
1503;282500;Микунь II;9;28
1504;283005;Вожская;9;28
1505;283113;ОП Мозындор;9;28
1506;283202;Едва;9;28
1507;283400;Селэгвож;9;28
1508;283503;Кослан;9;28
1509;283700;Вендинга;9;28
1510;283804;Човью (перев.);9;28
1511;283908;Сыктывкар;9;28
1512;284008;Човью;9;28
1513;284101;Койты;9;28
1514;284309;Усть-Вымь;9;28
1515;296908;Вересово;9;28
1516;297101;Разъезд 78 км;9;28
1517;297309;Подюга;9;28
1518;297703;Вельск;9;28
1519;297807;Вага;9;28
1520;297900;Кулой;9;28
1521;298104;Костылево;9;28
1522;298301;Илеза;9;28
1523;298602;Лойга;9;28
1524;298706;Кизема;9;28
1525;299003;Ломоватка;9;28
1526;299200;Удима;9;28
1527;299408;Ядриха;9;28
1528;299501;Приводино;9;28
1529;299605;Красавино;9;28
1530;299709;Великий Устюг;9;28
1531;299802;Савватия;9;28
1532;284506;Княжпогост;9;29
1533;284900;Синдор;9;29
1534;285000;Иоссер;9;29
1535;285208;Чиньяворык;9;29
1536;285301;Юкарка;9;29
1537;285509;Ярега;9;29
1538;285602;Ухта;9;29
1539;285706;Ветласян;9;29
1540;285801;Сосногорск;9;29
1541;286003;Верхнеижемская;9;29
1542;286408;Троицко-Печорск;9;29
1543;286605;Пожня;9;29
1544;286709;Керки;9;29
1545;286802;Вис;9;29
1546;287006;Малая Пера;9;29
1547;287102;Ираель;9;29
1548;287504;Каджером;9;29
1549;287608;Чикшино;9;29
1550;287805;Кожва I;9;29
1551;288009;Печора;9;29
1552;288102;Сыня;9;29
1553;288308;Усинск;9;29
1554;288403;Марков;9;29
1555;288507;Кожым;9;29
1556;288600;Инта I;9;29
1557;288704;Инта II;9;29
1558;288808;Печора (перев.);9;29
1559;288901;Уса;9;29
1560;289001;Сивая Маска;9;29
1561;289302;Лабытнанги (перев.);9;29
1562;289406;Мульда;9;29
1563;289503;Воркута;9;29
1564;289603;Елецкая;9;29
1565;289707;Обская;9;29
1566;289800;Харп-Северное Сияние;9;29
1567;289904;Лабытнанги;9;29
1568;304907;Космынино;9;30
1569;305007;Кострома;9;30
1570;305100;Кострома Новая;9;30
1571;305204;Сендега;9;30
1572;305308;Дровинки;9;30
1573;305401;Судиславль;9;30
1574;305609;Островское;9;30
1575;305702;Ивашево;9;30
1576;305806;Заволжск;9;30
1577;310005;Ярославль-Главный;9;30
1578;310109;Ярославль;9;30
1579;310202;Ярославль-Пристань;9;30
1580;310503;Филино (перев.);9;30
1581;310607;Приволжье;9;30
1582;310700;Филино;9;30
1583;311101;Данилов;9;30
1584;311309;Пищалкино;9;30
1585;311600;Некоуз;9;30
1586;311703;Шестихино;9;30
1587;311807;Волга;9;30
1588;312104;Рыбинск-Пассажирский;9;30
1589;312208;Шлюзовая;9;30
1590;312301;Рыбинск-Товарный;9;30
1591;312405;Рыбинск-Товарный (перев.);9;30
1592;312509;Лом;9;30
1593;312706;Тенино;9;30
1594;312805;Тутаево;9;30
1595;313107;Молот;9;30
1596;313304;Балакирево;9;30
1597;313501;Переславль;9;30
1598;313709;Рязанцево;9;30
1599;314006;Сильницы;9;30
1600;314106;Петровск;9;30
1601;314307;Ростов-Ярославский;9;30
1602;314400;Семибратово;9;30
1603;314504;Гаврилов-Ям;9;30
1604;314701;Козьмодемьянск;9;30
1605;314909;Новоярославская;9;30
1606;315102;Дунайка;9;30
1607;315206;Телищево;9;30
1608;315301;Лютово;9;30
1609;315403;Бурмакино;9;30
1610;315507;Нерехта;9;30
1611;315808;Малаховская;9;30
1612;316001;Фурманов;9;30
1613;316209;Волгореченск;9;30
1614;316302;Ермолино;9;30
1615;316507;Горкино;9;30
1616;316603;Вичуга;9;30
1617;316707;Кинешма;9;30
1618;316800;Кинешма II (перев.);9;30
1619;317004;Кинешма II;9;30
1620;317108;Кольчугино;9;30
1621;317201;Бавлены;9;30
1622;317305;Юрьев-Польский;9;30
1623;317409;Кинешма II (эксп.);9;30
1624;317606;Гаврилов Посад;9;30
1625;317702;Петровская;9;30
1626;318007;Сахтыш;9;30
1627;318100;Тейково;9;30
1628;318204;Оболсуново;9;30
1629;318401;Текстильный;9;30
1630;318505;Иваново;9;30
1631;318609;Иваново-Сортировочное;9;30
1632;318806;Горино;9;30
1633;318908;Кохма;9;30
1634;319003;Шуя;9;30
1635;319300;Савино;9;30
1636;319404;Кинешма (эксп.);9;30
1637;319508;Кинешма (перев.);9;30
1638;330009;Жмеринка;10;31
1639;330102;Волочиск;10;31
1640;330206;Войтовцы;10;31
1641;330306;Наркевичи;10;31
1642;330403;Черный Остров;10;31
1643;330600;Гречаны;10;31
1644;330704;Хмельницкий;10;31
1645;330808;Богдановцы;10;31
1646;331001;Деражня;10;31
1647;331105;Комаровцы;10;31
1648;331406;Журавлевка;10;31
1649;331603;Рахны;10;31
1650;331707;Ярошенка;10;31
1651;331800;Могилев-Подольский (эксп.);10;31
1652;331904;Могилев-Подольский;10;31
1653;332201;Вендичаны;10;31
1654;332409;Котюжаны;10;31
1655;332606;Бар;10;31
1656;332707;Матейково;10;31
1657;332907;Каменец-Подольский;10;31
1658;333007;Гуменцы;10;31
1659;333100;Негин;10;31
1660;333204;Балин;10;31
1661;333308;Дунаевцы;10;31
1662;333401;Закупное;10;31
1663;333505;Лесоводы;10;31
1664;333609;Виктория;10;31
1665;333702;Ярмолинцы;10;31
1666;333806;Скибнево;10;31
1667;334008;Красилов;10;31
1668;334103;Староконстантинов I;10;31
1669;334207;Антонины;10;31
1670;334300;Четырбоки;10;31
1671;335500;Браилов;10;31
1672;335604;Гнивань;10;31
1673;335801;Винница;10;31
1674;335905;Вороновицы;10;31
1675;336202;Немиров;10;31
1676;336306;Каролина;10;31
1677;336409;Самчинцы;10;31
1678;336503;Ситковцы;10;31
1679;336700;Гайсин;10;31
1680;336804;Калиновка I;10;31
1681;337008;Гулевцы;10;31
1682;337101;Голендры;10;31
1683;337205;Кордышевка;10;31
1684;337402;Калиновка II;10;31
1685;337506;Староконстантинов II;10;31
1686;337604;Адамполь;10;31
1687;337703;Хмельник;10;31
1688;337807;Уладовка;10;31
1689;337900;Холоневская;10;31
1690;338509;Жашков;10;32
1691;338602;Денгофовка;10;32
1692;338706;Тетиев;10;32
1693;339003;Погребище I;10;32
1694;339107;Ржевусская;10;32
1695;339304;Зарудинцы;10;32
1696;340000;Шепетовка;10;32
1697;340104;Шепетовка-Подольская;10;32
1698;340208;Лепесовка;10;32
1699;340301;Суховолье;10;32
1700;340509;Белгородка;10;32
1701;340602;Клембовка;10;32
1702;340706;Изяславль;10;32
1703;340807;Сельцо;10;32
1704;341003;Острог;10;32
1705;341107;Острог (эксп.);10;32
1706;341200;Кривин;10;32
1707;341304;Славута II;10;32
1708;341408;Славута I;10;32
1709;341605;Понинка;10;32
1710;341709;Полонное;10;32
1711;341802;Мирополь;10;32
1712;341906;Печановка;10;32
1713;342006;Разино;10;32
1714;342108;Чуднов-Волынский;10;32
1715;342203;Михайленки;10;32
1716;342400;Бердичев;10;32
1717;342608;Казатин II;10;32
1718;342701;Казатин I;10;32
1719;342805;Чернорудка;10;32
1720;342909;Бровки;10;32
1721;343102;Попельня;10;32
1722;343206;Сквира;10;32
1723;343507;Фастов I;10;32
1724;343704;Устиновка;10;32
1725;343808;Белая Церковь;10;32
1726;343901;Роток;10;32
1727;344001;Сухолесы;10;32
1728;344105;Ракитно;10;32
1729;344209;Ольшаница;10;32
1730;344406;Мироновка;10;32
1731;344509;Богуслав;10;32
1732;320007;Дарница;10;33
1733;320100;Киев-Демеевский;10;33
1734;320204;Киев-Товарный;10;33
1735;320308;Киев-Пассажирский;10;33
1736;320401;Грушки;10;33
1737;320505;Киев-Волынский;10;33
1738;320609;Почайна;10;33
1739;320702;Киев-Днепровский;10;33
1740;320806;Петр Кривонос;10;33
1741;320905;Новые Безрадичи;10;33
1742;321000;Киев-Лиски;10;33
1743;321207;Васильков I;10;33
1744;321300;Васильков-Центр;10;33
1745;321404;Вишневое;10;33
1746;321508;Тетерев;10;33
1747;321601;Спартак;10;33
1748;321705;Буян;10;33
1749;321809;Бородянка;10;33
1750;321902;Клавдиево;10;33
1751;322002;Немешаево;10;33
1752;322106;Буча;10;33
1753;322206;Ирпень;10;33
1754;322303;Беличи;10;33
1755;322407;Святошино;10;33
1756;322500;Им. Георгия Кирпы;10;33
1757;322604;Борисполь;10;33
1758;322708;Барышевка;10;33
1759;322801;Березань;10;33
1760;322905;Переяславская;10;33
1761;323005;Яготин;10;33
1762;323109;Кононовка;10;33
1763;323202;Марьяновка;10;33
1764;323306;Бровары;10;33
1765;323401;Бобрик;10;33
1766;323503;Заворичи;10;33
1767;323607;Бобровицы;10;33
1768;323804;Носовка;10;33
1769;323908;Горностаевка (эксп.);10;33
1770;324008;Нежин;10;33
1771;324101;Горностаевка;10;33
1772;324205;Грибова Рудня;10;33
1773;324309;Голубичи;10;33
1774;324402;Халявино;10;33
1775;324703;Неданчичи;10;33
1776;324807;Жукотки;10;33
1777;325000;Чернигов;10;33
1778;325104;Чернигов-Северный;10;33
1779;325301;Им. Бориса Олейника;10;33
1780;325602;Липовый Рог;10;33
1781;344603;Кагарлык;10;33
1782;344707;Триполье-Днепровское;10;33
1783;325903;Бахмач-Киевский;10;34
1784;326003;Бахмач-Пассажирский;10;34
1785;326107;Бахмач-Гомельский;10;34
1786;326304;Дочь;10;34
1787;326605;Мена;10;34
1788;326802;Корюковка;10;34
1789;326906;Сновск;10;34
1790;327006;Камка;10;34
1791;327103;Городня;10;34
1792;327203;Хоробичи (эксп.);10;34
1793;327400;Конотоп;10;34
1794;327504;Виревка;10;34
1795;327701;Алтыновка;10;34
1796;327805;Кролевец;10;34
1797;328102;Терещенская;10;34
1798;328206;Шостка;10;34
1799;328403;Глухов;10;34
1800;328600;Янполь;10;34
1801;328704;Хутор-Михайловский;10;34
1802;328808;Зерново;10;34
1803;328901;Дубовязовка;10;34
1804;329209;Путивль;10;34
1805;329302;Ворожба;10;34
1806;329800;Эсмань;10;34
1807;329904;Свеса;10;34
1808;334601;Зерново (эксп.);10;34
1809;339709;Семеновка;10;34
1810;339906;Новгород-Северский;10;34
1811;344800;Корнин;10;35
1812;344904;Скочище;10;35
1813;345004;Степок;10;35
1814;345108;Станишевка;10;35
1815;345201;Смолка;10;35
1816;345305;Рея;10;35
1817;345409;Кодня;10;35
1818;345502;Пряжево;10;35
1819;345606;Житомир;10;35
1820;345704;Коростышев;10;35
1821;345803;Горбаши;10;35
1822;345907;Топорище;10;35
1823;346007;Новая Боровая;10;35
1824;346115;Ушомир;10;35
1825;346204;Коростень-Житомирский;10;35
1826;346308;Коростень;10;35
1827;346401;Коростень-Подольский;10;35
1828;346505;Бехи;10;35
1829;346609;Игнатполь;10;35
1830;346702;Новоград-Волынский I (эксп.);10;35
1831;346806;Овруч;10;35
1832;346900;Рача;10;35
1833;347005;Вильча;10;35
1834;347103;Шатрище;10;35
1835;347207;Толкачевский;10;35
1836;347404;Малин;10;35
1837;347508;Пенизевичи;10;35
1838;347601;Ирша;10;35
1839;347705;Бережесть;10;35
1840;347809;Майдан-Вила;10;35
1841;347902;Радулино;10;35
1842;348002;Новоград-Волынский I;10;35
1843;348068;Вершница;10;35
1844;348074;Рыхальская;10;35
1845;348106;Курное;10;35
1846;348200;Крошня;10;35
1847;348303;Бережесть (эксп.);10;35
1848;348407;Яблонец;10;35
1849;348500;Ушица;10;35
1850;348708;Гранитный;10;35
1851;348905;Олевск;10;35
1852;349005;Пояски;10;35
1853;349202;Белокоровичи;10;35
1854;349306;Лугины;10;35
1855;349503;Сокорики;10;35
1856;349607;Веледники;10;35
1857;349700;Хайчнорин;10;35
1858;365309;Кострижевка;11;36
1859;365402;Стефанешты;11;36
1860;365807;Веренчанка;11;36
1861;365900;Заставна;11;36
1862;366208;Кицмань;11;36
1863;366301;Лужаны;11;36
1864;366509;Черновцы-Северная;11;36
1865;366602;Черновцы;11;36
1866;366801;Садгора;11;36
1867;366903;Магала (рзд);11;36
1868;367107;Новоселица;11;36
1869;367304;Мамалыга;11;36
1870;367408;Мамалыга (эксп.);11;36
1871;367501;Ларга (эксп.);11;36
1872;367605;Ларга;11;36
1873;367802;Васкауцы;11;36
1874;367906;Романковцы;11;36
1875;368006;Сокиряны;11;36
1876;368102;Сокиряны (эксп.);11;36
1877;368203;Черновцы-Южная;11;36
1878;368400;Глубокая-Буковинская;11;36
1879;368608;Вадул-Сирет;11;36
1880;368701;Вадул-Сирет (эксп.ЧФР);11;36
1881;368805;Вадул-Сирет (эксп.БДЖ);11;36
1882;369403;Берегомет;11;36
1883;369507;Сторожинец;11;36
1884;369600;Карапчив;11;36
1885;369704;Межиречье;11;36
1886;386108;Берлебаш (эксп.);11;36
1887;386305;Рахов;11;36
1888;386409;Ясиня;11;36
1889;386502;Ворохта;11;36
1890;386606;Делятин;11;36
1891;386907;Надворная;11;36
1892;387007;Тарновица;11;36
1893;387204;Дубовцы;11;36
1894;387308;Болехов;11;36
1895;387401;Долина;11;36
1896;387505;Выгода;11;36
1897;387609;Рожнятов;11;36
1898;387702;Калуш;11;36
1899;387806;Ценжев;11;36
1900;388103;Бурштын;11;36
1901;388207;Галич;11;36
1902;388300;Ямница;11;36
1903;388404;Ивано-Франковск;11;36
1904;388508;Хрыплин;11;36
1905;388601;Отыня;11;36
1906;388809;Коломыя;11;36
1907;389002;Городенка-Завод;11;36
1908;389106;Матеевцы;11;36
1909;389200;Заболотов;11;36
1910;389303;Снятын;11;36
1911;389407;Вашковцы;11;36
1912;389604;Испас;11;36
1913;389708;Вижница;11;36
1914;389801;Неполоковцы;11;36
1915;389905;Марковцы;11;36
1916;370006;Львов;11;37
1917;370100;Каменка-Бугская;11;37
1918;370203;Подзамче;11;37
1919;370307;Скнилов;11;37
1920;370400;Клепаров;11;37
1921;370608;Дубляны-Львовские;11;37
1922;370701;Запытов;11;37
1923;370909;Сапежанка;11;37
1924;371009;Добротвор;11;37
1925;371102;Сосновка;11;37
1926;371206;Горняк;11;37
1927;371305;Червоноград;11;37
1928;371403;Сокаль;11;37
1929;371704;Радехов;11;37
1930;371808;Стоянов;11;37
1931;372105;Брюховичи;11;37
1932;372209;Куликов;11;37
1933;372302;Жовква;11;37
1934;372406;Добросин;11;37
1935;372500;Рава-Русская;11;37
1936;372603;Рава-Русская (эксп. на Верхрату);11;37
1937;372707;Рава-Русская (эксп. на Гребенне);11;37
1938;373004;Белз;11;37
1939;373201;Яворов;11;37
1940;373305;Шкло-Старжиска;11;37
1941;373502;Мостиска II;11;37
1942;373606;Мостиска II (эксп. ДБ);11;37
1943;373706;Мостиска II (эксп. ПКП);11;37
1944;373803;Мостиска II (эксп. ЧД);11;37
1945;374100;Старжава (эксп.);11;37
1946;374204;Мостиска I;11;37
1947;374401;Судовая Вишня;11;37
1948;374609;Городок-Львовский;11;37
1949;374901;Хыров;11;37
1950;375207;Турка;11;37
1951;375300;Явора;11;37
1952;375601;Старый Самбор;11;37
1953;375705;Самбор;11;37
1954;375809;Рудки;11;37
1955;375902;Комарно;11;37
1956;376002;Любень-Великий;11;37
1957;376303;Дрогобыч;11;37
1958;376407;Борислав;11;37
1959;376500;Стебник;11;37
1960;376708;Тухля;11;37
1961;376801;Гребенов;11;37
1962;376905;Сколе;11;37
1963;377408;Стрый;11;37
1964;377607;Днестрянская;11;37
1965;377804;Николаев-Днестровский;11;37
1966;377908;Щирец II;11;37
1967;378008;Глинна-Навария;11;37
1968;378205;Ходовичи;11;37
1969;378309;Гнездычев;11;37
1970;378402;Жидачев;11;37
1971;378506;Давыдов;11;37
1972;378603;Персенковка;11;37
1973;378703;Сихов;11;37
1974;378900;Глебовичи;11;37
1975;379104;Ходоров;11;37
1976;379809;Красне;11;37
1977;350002;Здолбунов;11;38
1978;350106;Озеряны;11;38
1979;350303;Дубно;11;38
1980;350407;Смыга;11;38
1981;350500;Кременец;11;38
1982;350604;Верба;11;38
1983;350708;Рудня-Почаювская;11;38
1984;350801;Радивилов;11;38
1985;350905;Броды;11;38
1986;351109;Ожидов-Олеско;11;38
1987;351306;Ягодин;11;38
1988;351403;Ягодин (эксп. ДБ);11;38
1989;351503;Ягодин (эксп. ПКП);11;38
1990;351700;Броды (эксп.);11;38
1991;352008;Любомль (эксп.);11;38
1992;352101;Любомль;11;38
1993;352205;Мацеев;11;38
1994;352224;Кошары Новые;11;38
1995;352506;Изов;11;38
1996;352609;Изов (эксп.);11;38
1997;353104;Иваничи;11;38
1998;353208;Владимир;11;38
1999;353212;Овадно;11;38
2000;353804;Турийск;11;38
2001;353903;Люблинец-Волынский (рзд);11;38
2002;354003;Ковель;11;38
2003;354107;Заболотье (эксп.);11;38
2004;354200;Заболотье;11;38
2005;354408;Выжва (рзд);11;38
2006;354501;Вербка;11;38
2007;354709;Трояновка;11;38
2008;354802;Повурск;11;38
2009;354906;Маневичи;11;38
2010;355105;Рафаловка;11;38
2011;355203;Антоновка;11;38
2012;355504;Сарны;11;38
2013;355701;Клесов;11;38
2014;355805;Томашгород;11;38
2015;355909;Рокитно-Волынское;11;38
2016;356009;Остки;11;38
2017;356206;Дубровица;11;38
2018;356403;Удрицк;11;38
2019;356507;Удрицк (эксп.);11;38
2020;356600;Ровно;11;38
2021;356704;Любомирск;11;38
2022;356808;Костополь;11;38
2023;356901;Моквин;11;38
2024;357001;Малынск;11;38
2025;357302;Горохов;11;38
2026;357406;Звиняче;11;38
2027;357506;Сенкевичевка;11;38
2028;357603;Несвичь-Волынский;11;38
2029;357707;Гнидава;11;38
2030;357800;Луцк;11;38
2031;358502;Голобы;11;38
2032;358606;Радошин;11;38
2033;358803;Рожище;11;38
2034;359007;Киверцы;11;38
2035;359100;Олыка;11;38
2036;359308;Клевань;11;38
2037;359401;Обаров;11;38
2038;359505;Клевань (эксп.);11;38
2039;360004;Тернополь;11;39
2040;360201;Збараж;11;39
2041;360305;Лановцы;11;39
2042;360502;Злочев;11;39
2043;360606;Зборов;11;39
2044;360709;Глубочек-Великий;11;39
2045;361007;Скалат;11;39
2046;361204;Максимовка-Тернопольская;11;39
2047;361308;Подволочиск;11;39
2048;361609;Рогатин;11;39
2049;361702;Подвысоке;11;39
2050;362207;Потуторы;11;39
2051;362300;Бережаны;11;39
2052;362404;Козова;11;39
2053;362508;Денисов-Купчинце;11;39
2054;362601;Березовица-Остров;11;39
2055;362809;Микулинцы-Струсов;11;39
2056;362902;Теребовля;11;39
2057;363002;Дереневка;11;39
2058;363106;Хоростков;11;39
2059;363303;Копычинцы;11;39
2060;363407;Гусятин;11;39
2061;363604;Гадынкивци;11;39
2062;363708;Выгнанка;11;39
2063;363801;Шманькивчыкы;11;39
2064;363905;Озеряны-Пилатковцы;11;39
2065;364005;Скала-Подольская;11;39
2066;364109;Борщев;11;39
2067;364202;Иване-Пусте;11;39
2068;364400;Бучач;11;39
2069;364503;Пышковцы;11;39
2070;364607;Белобожница;11;39
2071;364700;Чертков;11;39
2072;364804;Белая-Чертковская;11;39
2073;364908;Ягильныця;11;39
2074;365008;Товстэ;11;39
2075;365101;Торске;11;39
2076;365205;Залещики;11;39
2077;380008;Мукачево;11;40
2078;380101;Чоп;11;40
2079;380205;Чоп (эксп. МАВ);11;40
2080;380309;Чоп (эксп. ЖСР);11;40
2081;380506;Чоп (эксп. ОББ);11;40
2082;380600;Чоп (эксп. ЧД);11;40
2083;380807;Мукачево (эксп.);11;40
2084;381000;Ужгород;11;40
2085;381104;Ужгород (эксп. ЖСР);11;40
2086;381208;Ужгород (эксп. ЧД);11;40
2087;381509;Камяница;11;40
2088;381602;Перечин;11;40
2089;381706;Дубрыничи;11;40
2090;381806;Великий Березный;11;40
2091;382003;Жорнава;11;40
2092;382200;Сянки;11;40
2093;382408;Есень;11;40
2094;382501;Батево;11;40
2095;382605;Батево (эксп.);11;40
2096;383006;Баркасово;11;40
2097;383107;Страбичево;11;40
2098;383203;Ключарки;11;40
2099;383307;Ключарки (эксп.);11;40
2100;383400;Колчино;11;40
2101;383608;Свалява;11;40
2102;383701;Воловец;11;40
2103;383909;Страбичево (эксп.);11;40
2104;384102;Берегово;11;40
2105;384206;Боржава;11;40
2106;384403;Виноградово-Закарпатское;11;40
2107;384704;Королево;11;40
2108;384808;Чернотиссов;11;40
2109;384901;Дьяково (эксп.);11;40
2110;385105;Тересва (эксп.);11;40
2111;385209;Рокосово;11;40
2112;385302;Хуст;11;40
2113;385406;Буштино;11;40
2114;385508;Тячево;11;40
2115;385603;Тересва;11;40
2116;385904;Солотвино II;11;40
2117;410006;Знаменка;13;41
2118;410203;Пантаевка;13;41
2119;410307;Користовка;13;41
2120;410400;Александрия;13;41
2121;410608;Счастливая;13;41
2122;410909;Павлыш;13;41
2123;411009;Королевка;13;41
2124;411102;Чернолесская;13;41
2125;411206;Треповка;13;41
2126;411306;Канатово;13;41
2127;411403;Кропивницкий;13;41
2128;411507;Лелековка;13;41
2129;411600;Шестаковка;13;41
2130;411704;Плетеный Ташлык;13;41
2131;411808;Новоукраинка;13;41
2132;411901;Помошная;13;41
2133;412800;Веселиново;13;41
2134;413004;Вознесенск;13;41
2135;413108;Александровка;13;41
2136;413201;Трикратное;13;41
2137;413305;Южноукраинская;13;41
2138;413409;Кавуны;13;41
2139;413502;Людмиловка;13;41
2140;413707;Сахарная;13;41
2141;413907;Шаровка;13;41
2142;414007;Куцовка;13;41
2143;414100;Долинская;13;41
2144;400004;Одесса-Сортировочная;13;42
