id;code;name;cargo_class_value
4405;712447;Трихлортрифторэтан;3
4406;712451;ТРИХЛОРЭТАН;3
4407;712466;Трихлорэтилен;3
4408;731467;Триэтаноламин;3
4409;731471;ТРИЭТИЛАМИН;3
4410;711439;Триэтилбензол-1, 2, 3;3
4411;721639;Триэтиленгликоль;3
4412;731486;Триэтилентетрамин;3
4413;741242;Триэтилхлорсилан;3
4414;391383;ТРОЛЛЕЙБУСЫ;3
4415;641383;ТРОСТИ;3
4416;71129;ТРОСТНИК;2
4417;623099;Тросы веревочные и канатные;3
4418;262263;Трубки асбестовые всякие;3
4419;416286;Трубки из цветных металлов и их сплавов;3
4420;641398;Трубки курительные;3
4421;452329;Трубки резиновые, не поименованные в алфавите;3
4422;661283;Трубки стеклянные (дрот медицинский);3
4423;323024;Трубы бесшовные;3
4424;323039;Трубы водогазопроводные оцинкованные и их части;3
4425;323043;Трубы водогазопроводные прочие и их части;3
4426;125418;Трубы деревянные;3
4427;254137;Трубы железобетонные безнапорные и их части;2
4428;254144;Трубы железобетонные напорные и их части;2
4429;416290;Трубы и их части из цветных металлов и их сплавов;3
4430;264381;Трубы и муфты асбоцементные;1
4431;94031;Трубы и муфты фанерные;3
4432;264396;Трубы из камня искусственного;1
4433;462299;Трубы из синтетических материалов;3
4434;323005;Трубы из черных металлов;3
4435;265007;Трубы керамические;3
4436;265011;Трубы керамические дренажные;3
4437;265026;Трубы керамические канализационные;3
4438;323058;Трубы металлические, не поименованные в алфавите;3
4439;323062;Трубы нержавеющие;3
4440;323081;Трубы стальные с неметаллическими покрытиями и их части;3
4441;323077;Трубы стальные сварные большого диаметра (400-1420 мм);3
4442;267159;Трубы стеклянные;3
4443;323096;Трубы чугунные и их части;3
4444;111148;Трут древесный;2
4445;127343;ТРЮМО;3
4446;78058;Туки землеудобрительные органические (компосты);2
4447;634318;ТУЛУПЫ;3
4448;41299;Турнепс свежий;2
4449;682420;ТУРНИКИ;3
4450;232361;Туф известковый;1
4451;232376;Туф, не поименованный в алфавите;1
4452;684139;ТУШЬ;2
4453;581322;Тыква моченая и соленая;2
4454;42037;Тыква свежая;2
4455;583065;Тыква сушеная;2
4456;411564;ТЮБИНГИ;3
4457;362067;Тягачи тракторные;2
4458;634337;Уборы головные специального назначения (шлемы, каски и др.);3
4459;634322;Уборы головные, не поименованные в алфавите;3
4460;632261;Угары текстильные;3
4461;433147;УГЛЕАММИАКАТ;2
4462;711001;УГЛЕВОДОРОДЫ;3
4463;710009;УГЛЕВОДОРОДЫ И ИХ ПРОИЗВОДНЫЕ;3
4464;711444;Углеводороды легкие;3
4465;713172;Углеводороды терпеновые, не поименованные в алфавите;3
4466;711459;Углеводороды тяжелые;3
4467;454019;Углерод технический;3
4468;454004;Углерод технический (сажа);3
4469;712470;Углерод четырехбромистый (тетрабромид углерода);3
4470;712485;Углерод четыреххлористый (углерода тетрахлорид);3
4471;241619;Углеродосодержащая добавка для выплавки стали;1
4472;486190;Уголь активированный;3
4473;161077;Уголь бурый мелкий подмосковного бассейна;1
4474;161081;Уголь бурый подмосковного бассейна;1
4475;161096;Уголь бурый, кроме бурого угля подмосковного бассейна;1
4476;161109;Уголь гранулированный;1
4477;474008;Уголь древесный;2
4478;474012;Уголь животного или растительного происхождения;2
4479;161005;Уголь каменный;1
4480;161113.1;Уголь каменный марки Г;1
4481;161113;Уголь каменный марки Г-газовый;1
4482;161113.2;Уголь каменный марки ГЖ;1
4483;161113.3;Уголь каменный марки ГЖО;1
4484;161128;Уголь каменный марки Д;1
4485;161132;Уголь каменный марки Ж-жирный;1
4486;161147.1;Уголь каменный марки К;1
4487;161147.2;Уголь каменный марки КЖ;1
4488;161147;Уголь каменный марки К-коксовый;1
4489;161147.3;Уголь каменный марки КО;1
4490;161147.4;Уголь каменный марки КС;1
4491;161147.5;Уголь каменный марки КСН;1
4492;161151;Уголь каменный марки ОС-отощенный спекающийся;1
4493;161166;Уголь каменный марки ПЖ;1
4494;161170;Уголь каменный марки СС-слабоспекающийся;1
4495;161185;Уголь каменный марки Т-тощий;1
4496;161192;Уголь каменный силезский (польский);1
4497;161202;Уголь каменный, не поименованный в алфавите;1
4498;464167;Уголь костяной;3
4499;473058;Уголь прессованный для гальванических элементов;3
4500;161217;Уголь пылевидный;1
4501;757626;Удалитель парафиноотложений типа СНПХ;3
4502;436218;"Удобрение жидкое комплексное ""ЖКУ""";2
4503;434015;Удобрение калийно-магниевое (каинит);2
4504;433008;Удобрения азотные;2
4505;433154;Удобрения азотные жидкие;2
4506;433169;Удобрения азотные КЦС-АМ жидкие;2
4507;433173;Удобрения азотные, не поименованные в алфавите;2
4508;433192;Удобрения аммиачно-нитратные: однородные неразделимые азотнофосфатные или азотнокалийные в смеси или азотнофосфатно-калийные удобрения, содержащие бол;2
4509;433205;Удобрения аммиачно-нитратные: однородные неразделимые азотнофосфатные или азотнока-лийные смеси или сложные азотно-фосфатно-калийные удобрения, содерж;2
4510;433213;Удобрения аммиачнонитратные: однородные неразделимые смеси нитрата аммония с другими неорганическими веществами,инертными по отношению к нему,содержащ;2
4511;433224;Удобрения аммиачнонитратные: однородные неразделимые смеси нитрата аммония с карбонатом кальция и (или) доломитом, содержащее более 80 %, но менее 90 ;2
4512;433239;Удобрения аммиачнонитратные: однородные неразделимые смеси нитрата аммония с сульфатом аммония, содержащие более 45 %, но не более 70% нитрата аммония;2
4513;434000;Удобрения калийные;2
4514;434091;Удобрения калийные, не поименованные в алфавите;2
4515;436006;Удобрения минеральные прочие;2
4516;430002;УДОБРЕНИЯ МИНЕРАЛЬНЫЕ, СЫРЬЕ ГОРНОХИМИЧЕСКОЕ ДЛЯ ПРОИЗВОДСТВА УДОБРЕНИЙ;1
4517;78005;Удобрения органические;2
4518;78062;Удобрения органические, не поименованные в алфавите;2
4519;436203;"Удобрения суспензионно-комплексное ""СКУ""";2
4520;182124;Удобрения торфоминерально-аммиачные;1
4521;182113;Удобрения торфоминеральные;1
4522;435075;Удобрения фосфатные, не поименованные в алфавите;2
4523;435003;Удобрения фосфорные (фосфатные);2
4524;436190;Удобрения химические и минеральные всякие, не поименованные в алфавите;2
4525;682434;Удочки рыболовные;3
4526;41301;Укроп свежий;2
4527;516446;Уксус пищевой;2
4528;125422;Ульи пчелиные и их части;3
4529;466533;УЛЬТРАМАРИН;3
4530;611049;Улюк хлопковый;3
4531;268062;Умывальники фаянсовые;3
4532;268077;Унитазы полуфарфоровые;3
4533;268081;Унитазы фаянсовые;3
4534;411579;Унитазы чугунные, в том числе эмалированные;3
4535;653156;УПРЯЖЬ;3
4536;661298;Урны для пепла покойников;3
4537;693123;Урны с пеплом умерших;3
4538;754276;Ускорители, не поименованные в алфавите;3
4539;754280;Ускоритель БНК-2;3
4540;361562;Установки доильные (агрегаты доильные);2
4541;572126;УСТРИЦЫ;2
4542;402175;Устройства радиоприемные, не поименованные в алфавите;3
4543;692008;УТИЛЬ-СЫРЬЕ;3
4544;692277;Утиль-сырье, не поименованное в алфавите;3
4545;404202;Утюги электрические;3
4546;415298;Утюги, кроме электрических;3
4547;241525;Утяжелители всякие для буровых растворов;1
4548;261538;Фанера асбестоцементная;3
4549;94046;Фанера бакелизированная;3
4550;94050;Фанера декоративная;3
4551;94065;Фанера для музыкальных клавишных инструментов;3
4552;94008;Фанера и шпон;3
4553;94076;Фанера клееная;3
4554;94099;Фанера, не поименованная в алфавите;3
4555;94084;Фанера, облицованная строганым шпоном;3
4556;461690;Фаолит в листах;3
4557;516450;Фарш мясной сушеный;2
4558;573133;Фарш рыбный кормовой;2
4559;381284;Фары автомобильные (автофары);3
4560;41316;Фасоль овощная свежая;2
4561;111152;ФАШИНЫ;2
4562;731503;ФЕНЕТИДИНЫ;3
4563;713134;Фенилгидразин;3
4564;467273;Фенилендиамин;3
4565;713153;Фенилметилуретан;3
4566;741257;Фенилтрихлорсилан;3
4567;741261;Фенилхлорсилан;3
4568;722167;Фенол расплавленный;3
4569;722203;Фенол твердый;3
4570;722186;Фенолксиметанол;3
4571;722171;Фенолоспирты, не поименованные в алфавите;3
4572;467288;Фенолсульфокислота жидкая;3
4573;722190;Фенолы (кислота карболовая, оксибензол, карболка черная), раствор;3
4574;722218;Фенолы, не поименованные в алфавите;3
4575;722006;Фенолы, фенолоспирты и их производные;3
4576;722222;ФЕНОЛЯТЫ;3
4577;371117;Фермы металлические и их части, не поименованные в алфавите;3
4578;371102;Фермы покрытий;3
4579;313056;Ферросиликомарганец;3
4580;313075;Ферросилиций с массовой долей кремния от 30 до 90 %;3
4581;313003;ФЕРРОСПЛАВЫ;3
4582;313087;Ферросплавы, не поименованные в алфавите;3
4583;133185;ФИБРА;3
4584;264409;ФИБРОЛИТ;1
4585;572130;Филе рыбное;2
4586;262278;Фильтр-волокно асбестовое;3
4587;463094;Фильтры ацетатные;3
4588;264413;Фильтры керамические;1
4589;632276;Фильтры хлопчатобумажные;3
4590;623135;Фитиль зажигательный тлеющий (ФЗТ);3
4591;411583;Фитинги из черных металлов;3
4592;757630;ФЛИЦИД;3
4593;731490;ФЛОТАМИН;3
4594;754295;"Флотореагент ""Кэтгол""";3
4595;754308;Флотореагент ВЖС;3
4596;754331;Флотореагент ОПСБ;3
4597;754327;"Флотореагент Т-66 (ВПП) ""Оксоль""";3
4598;754312;Флотореагенты, не поименованные в алфавите;3
4599;757645;Флюс жидкий БМ-1;3
4600;290009;ФЛЮСЫ;1
4601;475299;Флюсы канифольные;3
4602;241534;Флюсы сварочные (для автоматической электросварки);1
4603;291054;Флюсы, не поименованные в алфавите;1
4604;412177;Фляги металлические молочные;3
4605;412181;Фляги металлические, не поименованные в алфавите;3
4606;332245;ФОЛЬГА;3
4607;252168;ФОЛЬГОИЗОЛ;3
4608;415300;Фонари керосиновые всякие;3
4609;403040;Фонари электрические карманные;3
4610;403055;Фонари электрические, не поименованные в алфавите;3
4611;723263;Формалин (формальдегид растворы);3
4612;721643;Формальгликоль (1, 3-диоксолан);3
4613;723278;Формальдегид-растворы легковоспламеняющиеся;3
4614;488458;ФОСГЕН;3
4615;753502;Фостанол;3
4616;541062;Фосфат обесфтореный кормовой;2
4617;541077;Фосфаты кормовые, не поименованные в алфавите;2
4618;489361;Фосфиды, не поименованные в алфавите;3
4619;435086;ФОСФОГИПС;2
4620;487192;Фосфор аморфный (красный);3
4621;487188;Фосфор белый или желтый;3
4622;481571;Фосфора (V) оксид (ангидрид фосфорный);3
4623;481586;Фосфора оксихлорид (хлорокись фосфора, фосфорил хлористый);3
4624;485784;Фосфора пентасульфид (фосфор пятисернистый);3
4625;485799;Фосфора трисульфид (фосфор трехсернистый);3
4626;485801;Фосфора трихлорид (фосфор треххлористый);3
4627;485816;Фосфора хлорид (фосфор хлористый);3
4628;431074;ФОСФОРИТЫ;1
4629;435094;Фосфоробактерин;2
4630;462301;ФОТОБУМАГА;3
4631;462316;Фотопленка на нитроцеллюлозной основе;3
4632;462320;ФОТОПЛЕНКИ;3
4633;711478;Фракции альфа-олефинов С10-С12;3
4634;711497;Фракции альфа-олефинов С12-С14;3
4635;711463;Фракции альфа-олефинов С16-С18, С20-С26;3
4636;711482;Фракции альфа-олефинов С8, С8-10, С10;3
4637;711514;Фракции антраценовые;3
4638;711529;Фракции ароматических углеводородов, не поименованные в алфавите;3
4639;711533;Фракции бензольные;3
4640;711505;Фракция альфа-метилстирольная;3
4641;711548;Фракция бета-пиколиновая;3
4642;226163;Фракция бутан-бутиленовая;1
4643;226178;Фракция бутилен-амиленовая;1
4644;226182;Фракция бутилен-бутадиеновая;1
4645;711552;Фракция бутилендивиниловая;3
4646;226197;Фракция бутилен-изобутиленовая;1
4647;226201;Фракция бутиленовая;1
4648;215169;Фракция гексан-гептановая;2
4649;215173;Фракция гексановая;2
4650;226214;Фракция изоамиленовая;1
4651;226229;Фракция изобутиленовая;1
4652;215188;Фракция изопентановая;2
4653;215192;Фракция керосино-газойлевая;2
4654;711567;Фракция ксилольная;3
4655;711571;Фракция метилдигидропирановая (тетран);3
4656;711586;Фракция метилнаф-талиновая (фракция 1- и 2-метилнафталиновая);3
4657;711590;Фракция метилнафта-линовая узкая;3
4658;472303;Фракция нафталиновая;3
4659;711603;Фракция параксилольная;3
4660;226233;Фракция пентаизопренциклопентадиеновая;1
4661;215205;Фракция пентановая;2
4662;711618;Фракция пиколиновая;3
4663;226248;Фракция пипериленовая;1
4664;226252;Фракция полиалкилбензолов;1
4665;226267;Фракция пропан-бутановая;1
4666;226271;Фракция пропан-пропиленовая;1
4667;226286;Фракция пропиленовая;1
4668;742461;Фракция сероуглеродная;3
4669;722237;Фракция фенольная;3
4670;226290;Фракция широкая легких углеводородов (ШФЛУ);1
4671;711622;Фракция этилбензольная;3
4672;723282;Фракция эфироальдегидная;3
4673;411598;ФРЕЗЫ;3
4674;514169;Фрукты и ягоды глазированные (цукаты);2
4675;51002;Фрукты и ягоды свежие, кроме яблок и цитрусовых;2
4676;50009;ФРУКТЫ И ЯГОДЫ СВЕЖИЕ. ОРЕХИ;2
4677;582005;Фрукты и ягоды сушеные;2
4678;51318;Фрукты свежемороженые, не поименованные в алфавите;2
4679;51303;Фрукты свежие, не поименованные в алфавите;2
4680;582132;Фрукты сушеные, не поименованные в алфавите;2
4681;757654;ФТИОН;3
4682;461718;ФТОРОПЛАСТЫ;3
4683;634341;Фуражки и кепки;3
4684;711637;ФУРФУРОЛ;3
4685;125437;Футляры деревянные;3
4686;634356;ФУФАЙКИ;3
4687;514173;ХАЛВА;2
4688;241549;ХАЛЦЕДОН;1
4689;101042;ХВОРОСТ;1
4690;77106;Хвосты пушнины невыделанные;3
4691;153032;Хвосты флотационные пиритов;1
4692;755000;Химикаты для производства и обработки кинофотоматериалов и светочувствительных материалов;3
4693;757005;Химикаты прочие;3
4694;757720;Химикаты прочие, не поименованные в алфавите;3
4695;750006;ХИМИКАТЫ РАЗЛИЧНОГО НАЗНАЧЕНИЯ;3
4696;441540;ХИНИН;2
4697;731541;ХИНОЛИН;3
4698;712491;Хладон-11 (фтортрихлорметан);3
4699;712502;Хладон-12 (дифтордихлорметан);3
4700;488462;ХЛАДОН-503;3
4701;712517;ХЛАДОН-612;3
4702;712521;Хладоны, не поименованные в алфавите;3
4703;511002;Хлеб и изделия хлебобулочные;2
4704;511033;Хлеб печеный всякий;2
4705;31009;ХЛОПОК-СЫРЕЦ;2
4706;31013;ХЛОПОК-СЫРЕЦ;2
4707;30006;ХЛОПЧАТНИК;2
4708;503221;Хлопья кукурузные;2
4709;503234;"Хлопья овсяные ""Геркулес""";2
4710;503249;Хлопья пшеничные;2
4711;503253;Хлопья рисовые;2
4712;488477;ХЛОР;3
4713;488481;Хлора трифторид (хлор трехфтористый);3
4714;723297;Хлораль безводный ингибированный;3
4715;722241;Хлораминофенол;3
4716;489376;Хлорат-хлорид кальция, незамерзающий раствор;3
4717;723307;Хлорбензальхлорид (пара-);3
4718;467292;ХЛОРБЕНЗОЛ;3
4719;463075;Хлорин (волокно синтетическое);3
4720;712536;ХЛОРНАФТАЛИН;3
4721;467305;Хлорнитроанилины;3
4722;732188;Хлорнитробензолы;3
4723;757664;ХЛОРОКС;3
4724;758101;Хлорорганические отходы производства хлоропрена;3
4725;712540;Хлороформ (трихлорметан);3
4726;712555;Хлороформ медицинский;3
4727;752295;ХЛОРПАРАФИН;3
4728;741007;ХЛОРСИЛАНЫ;3
4729;741280;Хлорсиланы, не поименованные в алфавите;3
4730;753517;ХЛОРСИНТЭМ;3
4731;712568;Хлортолуол (пара-, орто-);3
4732;713168;Хлорциан стабилизированный;3
4733;712574;ХЛОРЭТИЛ;3
4734;74201;ХМЕЛЬ;2
4735;404217;Холодильники, холодильники-морозильники и морозильники электробытовые;3
4736;41320;Хрен свежий;2
4737;516465;Хрен столовый;2
4738;313094;Хром металлический;3
4739;724406;Хром уксуснокислый;3
4740;481590;Хрома (VI) оксид (ангидрид хромовый, триоксид хрома) безводный;3
4741;482165;Хрома гидроксид;2
4742;484156;Хрома нитрат (хром азотнокислый);3
4743;481603;ХРОМА ОКСИД;3
4744;485820;Хрома трифторид (хром трехфтористый);3
4745;485835;Хрома фторид (хром фтористый);3
4746;51322;Хурма свежая;2
4747;51337;Хурма свежемороженая;2
4748;74216;Цвет бузиновый, липовый;2
4749;75064;Цветы живые и свежесрезанные всякие;2
4750;641415;Цветы искусственные;3
4751;151592;ЦЕЗИЙ;1
4752;241553;Целестин (минерал);1
4753;461722;ЦЕЛЛОН;3
4754;461737;ЦЕЛЛОФАН;3
4755;461741;ЦЕЛЛУЛОИД;3
4756;131048;Целлюлоза древесная облагороженная;3
4757;131009;Целлюлоза и масса древесная;3
4758;131071;Целлюлоза сульфатная беленая;3
4759;131086;Целлюлоза сульфатная небеленая;3
4760;131090;Целлюлоза сульфитная беленая;3
4761;131103;Целлюлоза сульфитная небеленая;3
4762;131067;Целлюлоза, не поименованная в алфавите;3
4763;264428;ЦЕМЕНЗИТ;1
4764;281000;ЦЕМЕНТ;1
4765;281090;Цемент водонепроницаемый расширяющийся;1
4766;281103;Цемент всякий марки до М-400 в таре;1
4767;281118;Цемент гипсоглиноземистый М-300, М-400;1
4768;281122;Цемент глиноземистый разных марок;1
4769;281137;Цемент тампонажный;1
4770;281141;Цемент, не поименованный в алфавите;1
4771;241568;Цемянка (кирпич молотый, толченый);1
4772;391394;Цепи велосипедные;3
4773;361581;Цепи для комбайнов;2
4774;416303;Цепи и цепочки из цветных металлов;3
4775;224134;Церезин петролатумный неочищенный;2
4776;224149;Церезины, не поименованные в алфавите;2
4777;485842;ЦИАНПЛАВ;3
4778;741295;Цианэтилтрихлорсилан;3
4779;711656;Циклогексан (гексаметилен);3
4780;721662;Циклогексанол;3
4781;723314;Циклогексанон;3
4782;731518;Циклогексиламин;3
4783;711675;ЦИКЛОДОДЕКАН;3
4784;488496;Циклопропан, сжиженный;3
4785;516471;Цикорий (пряность);2
4786;41335;Цикорий свежий;2
4787;331552;ЦИНК;3
4788;416318;Цинк гофрированный;3
4789;485854;Цинка гексафторсиликат (цинк кремнефтористый);3
4790;484160;Цинка дихромат;3
4791;484175;Цинка нитрат (цинк азотнокислый);3
4792;484185;Цинка перманганат (цинк марганцевокислый);3
4793;481618;Цинка пероксид;3
4794;485869;Цинка сульфид (цинк сернистый);3
4795;489380;ЦИНКА ФОСФИД;3
4796;485873;Цинка хлорид (цинк хлористый);3
4797;485888;Цинка хлорид, раствор;3
4798;485892;ЦИНКА ЦИАНИД;3
4799;331567;Цинк-порошок или цинк-пыль;3
4800;685150;ЦИНОВКИ;3
4801;757679;ЦИНХОНИН;3
4802;331603;Цирконий губчатый;3
4803;331586;Цирконий порошок, сухой;3
4804;331590;Цирконий порошок, увлажненный;3
4805;331571;Цирконий сухой, в виде листов, полос или проволоки в бухтах;3
4806;53008;ЦИТРУСОВЫЕ;2
4807;53065;Цитрусовые, не поименованные в алфавите;2
4808;516484;Чай байховый зеленый;2
4809;516499;Чай байховый черный;2
4810;516501;Чай зеленый кирпичный;2
4811;516520;Чай натуральный, не поименованный в алфавите;2
4812;516516;Чай плиточный черный и зеленый;2
4813;415315;Чайники металлические, в том числе никелированные и эмалированные, кроме электрических;3
4814;404221;Чайники электрические;3
4815;412162;Чаны металлические;3
4816;351414;Части (детали) машин, механизмов и оборудования;3
4817;414168;Части верхнего строения железнодорожного пути, не поименованные в алфавите;3
4818;414007;Части железнодорожного подвижного состава и верхнего строения пути, кроме рельсов;3
4819;362071;Части запасные для тракторов;2
4820;404236;Части запасные и детали к электробытовым машинам и приборам;3
4821;381299;Части запасные к автомобилям, прицепам, полуприцепам автомобильным;3
4822;391411;Части запасные к мотоциклам;3
4823;391407;Части запасные к самолетам;3
4824;391426;Части запасные к средствам транспортирования, не поименованные в алфавите;3
4825;681126;Части и принадлежности для музыкальных инструментов;3
4826;405031;Части к весам, кроме аналитических;3
4827;361577;Части машин сельскохозяйственных, не поименованные в алфавите;2
4828;362086;Части тракторов, не поименованные в алфавите;2
4829;125441;Челноки ткацкие деревянные;3
4830;641420;ЧЕМОДАНЫ;3
4831;582147;Черемуха (плоды) сушеная;2
4832;51341;Черемуха (ягоды) свежая;2
4833;75079;Черенки растений;2
4834;255005;Черепица и шифер;3
4835;411600;Черепица кровельная металлическая;3
4836;255039;Черепица кровельная, кроме металлической;3
4837;51356;Черешня свежая;2
4838;51360;Черника свежая;2
4839;582151;Черника сушеная;2
4840;684143;ЧЕРНИЛА;2
4841;582166;Чернослив сушеный;2
4842;41341;Чеснок свежий;2
4843;653164;Чехлы кожаные;3
4844;632280;Чехлы тканевые всякие;3
4845;18131;ЧЕЧЕВИЦА;2
4846;18146;ЧИНА;2
4847;311008;ЧУГУН;2
4848;311012;Чугун зеркальный;2
4849;311050;Чугун литейный высокомарганцевистый;2
4850;311031;Чугун литейный не поименованный в алфавите;2
4851;311027;Чугун литейный фосфористый;2
4852;311046;Чугун передельный высококачественный;2
4853;311065;Чугун передельный рядовой;2
4854;311071;Чугун передельный фосфористый;2
4855;311084;Чугун, не поименованный в алфавите;2
4856;18150;ЧУМИЗА;2
4857;682449;Чучела птиц и животных;3
4858;634360;Шали и шарфы швейные-хлопчатобумажные, шелковые и шерстяные;3
4859;301097;Шамот кусковой;1
4860;442149;ШАМПУНИ;3
4861;634375;ШАПКИ;3
4862;21134;Шапки подсолнечника с семенами;2
4863;324211;Шары стальные помольные;3
4864;661300;Шары стеклянные;3
4865;381301;Шасси автомобильные и автобусные;3
4866;516535;Шафран (пряность);2
4867;121173;Шашка для торцовых мостовых и полов;3
4868;264447;Шашка из камня грубоколотого;1
4869;751140;ШАШКИ СЕРНЫЕ;3
4870;693138;Шашки термитно-муфельные;3
4871;322063;Швеллеры 5, 8;3
4872;322074;Швеллеры 6, 5;3
4873;322089;Швеллеры металлические, не поименованные в алфавите;3
4874;261542;Шевелин (материал изоляционный);3
4875;622185;Шелк-сырец (грежа);3
4876;542215;ШЕЛУХА;2
4877;516548;Шелуха от какао (какаовелла);2
4878;76071;Шерсть линька;3
4879;261557;Шерсть минеральная;3
4880;76086;ШЕРСТЬ МЫТАЯ;3
4881;76090;Шерсть немытая;3
4882;76003;Шерсть, волос, пух, перо;3
4883;634383;Шинели, бушлаты форменные;3
4884;452333;Шины всякие резиновые новые;3
4885;74220;Шиповник (ягоды);2
4886;255043;Шифер искусственный, не поименованный в алфавите;3
4887;255058;Шифер кровельный волнистый;3
4888;252172;Шифер резиновый;3
4889;161221;Шихта угольная;1
4890;111167;Шишки хвойные;2
4891;74240;Шишкоягоды (плоды) можжевельника обыкновенного;2
4892;127358;Шкафы кухонные;3
4893;415327;Шкафы металлические;3
4894;127362;Шкафы, не поименованные в алфавите;3
4895;241572;Шквар (остатки стекольного производства);1
4896;411615;ШКВОРНИ;3
4897;77110;Шкурки (меха) пушных зверей невыделанные;3
4898;77132;Шкурки змеиные невыделанные;3
4899;651154;Шкуры домашних животных меховые выделанные;3
4900;77125;Шкуры и шкурки домашних животных меховые невыделанные;3
4901;77144;Шкуры и шкурки невыделанные, не поименованные в алфавите;3
4902;77159;Шкуры морского зверя невыделанные;3
4903;651169;Шкуры рыб выделанные;3
4904;77163;Шкуры рыб невыделанные;3
4905;316162;Шлак сварочный;3
4906;435107;Шлак фосфатный (томасшлак);2
4907;341056;Шлаки ванадиевого производства;1
4908;271008;Шлаки гранулированные;1
4909;235073;Шлаки доменные;1
4910;341060;Шлаки магниевого производства;1
4911;341075;Шлаки мартеновские;1
4912;341003;Шлаки металлургические для переплавки;1
4913;341089;Шлаки металлургические для переплавки не поименованные в алфавите;1
4914;235092;Шлаки электропечные;1
4915;235088;Шлаки, кроме гранулированных и металлургических для переплавки, не поименованные в алфавите;1
4916;341094;Шлаки, содержащие цветные металлы;1
4917;281156;Шлакопортландцемент М-200, М-300, М-400;1
4918;151605;Шлам алюможелезистый;1
4919;151615;Шлам селенистый;1
4920;758116;Шлам серный;3
4921;161236;Шлам угольный;1
4922;151624;Шлам цветных металлов и их руд, не поименованный в алфавите;1
4923;758120;Шламы сернокислотного производства;3
4924;452348;Шланги резиновые и прорезиненные;3
4925;151639;Шлих цветных руд (промытая и измельченная руда);1
4926;262282;Шнуры асбестовые;3
4927;623116;Шнуры крученые;3
4928;417058;Шнуры осветительные;3
4929;623101;Шнуры прочие, не поименованные в алфавите;3
4930;417062;Шнуры телефонные;3
4931;514188;ШОКОЛАД;2
4932;623120;Шпагат всякий, кроме бумажного;3
4933;133190;Шпагат и шнур бумажные;3
4934;92040;Шпалы деревянные непропитанные новые;3
4935;92055;Шпалы деревянные непропитанные старые;3
4936;93039;Шпалы деревянные пропитанные новые;3
4937;93043;Шпалы деревянные пропитанные старые;3
4938;254159;Шпалы и брусья для стрелочных переводов железобетонные;2
4939;232380;Шпат известковый;1
4940;411625;Шпили из черных металлов;3
4941;41354;Шпинат свежий;2
4942;411634;Шпингалеты дверные, оконные из черных металлов;3
4943;411649;Шпиндели из черных металлов;3
4944;411653;Шплинты из черных металлов;3
4945;94101;Шпон лущеный и строганый;2
4946;324224;Шпунты металлические;3
4947;416322;Шрифт типографский (литеры);3
4948;542224;Шрот кормовой, не поименованный в алфавите;2
4949;464171;Шрот костный;3
4950;542239;Шрот, содержащий не более 1.5 % масла и не более 11 % влаги;2
4951;91141;ШТАКЕТНИК;1
4952;411668;Штангенциркули;3
4953;682453;Штанги гимнастические;3
4954;463088;Штапель (волокно искусственное);3
4955;415334;Штативы металлические;3
4956;151643;Штейн медный;1
4957;151658;Штейн никелевый;1
4958;151662;Штейн свинцовый;1
4959;416337;Штифты из цветных металлов;3
4960;125456;Шторы из древесной лучины;3
4961;324239;Штрипсы листовые;3
4962;324243;Штрипсы сортовые;3
4963;251339;Штукатурка сухая в плитках;2
4964;161240;ШТЫБ;1
4965;234066;ШУНГИЗИТ;1
4966;416341;Шурупы из цветных металлов;3
4967;41369;Щавель свежий;2
4968;232395;Щебень гранитный не поименованный в алфавите;1
4969;232465;Щебень гранитный фракции 10х20;1
4970;232472;Щебень гранитный фракции 20х40;1
4971;232446;Щебень гранитный фракции 5х10;1
4972;232450;Щебень гранитный фракции 5х20;1
4973;236038;Щебень для балластировки железнодорожного пути;1
4974;232408;Щебень из гравия;1
4975;232412;Щебень из гравия марки ДР-8 и ниже;1
4976;232427;Щебень шунгитовый (шунгит);1
4977;232431;Щебень, не поименованный в алфавите;1
4978;758135;Щелочной сток производства капролактама (ЩСПК);3
4979;103071;Щепа, кроме кровельной;1
4980;76103;ЩЕТИНА;3
4981;641434;Щетки бытовые (головные, зубные и т.д.);3
4982;415349;Щетки металлические;3
4983;653179;Щетки технические;3
4984;125460;Щиты деревянные (в том числе снеговые);3
4985;452352;ЭБОНИТ;3
4986;554128;Эквиваленты или заменители масла какао;2
4987;261561;Экспанзит (прокладка пробковая);3
4988;475301;Экстракт ароматический (фенольный);3
4989;753413;Экстракт дубильный, жидкий;3
4990;516554;Экстракт солодовый;2
4991;516569;Экстракт чайный;2
4992;753428;Экстракты дубильные растительные и синтетические (дубовый, ивовый, каштановый, сульфит целлюлозный и др.);3
4993;466548;Экстракты красильные, не поименованные в алфавите;3
4994;516573;Экстракты кукурузные;2
4995;441555;Экстракты лекарственные (из алоэ, хвойносоляные и хвойные натуральные и др.);2
4996;516588;Экстракты мясные;2
4997;516592;Экстракты фруктовые и ягодные;2
4998;225325;Экстранол;2
4999;442153;Элексиры зубные;3
5000;421157;Электробалластеры, перевозимые на своих осях;2
5001;422056;Электровозы, перевозимые на своих осях;2
5002;391430;Электровозы, перевозимые не на своих осях;3
5003;473005;Электроды графитированные и угольные;3
5004;473062;Электроды графитированные и угольные, не поименованные в алфавите;3
5005;416356;Электроды из цветных металлов;3
5006;411672;Электроды из черных металлов;3
5007;303367;Электроды селитовые нагревательные;2
